IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,2.29
47.74.26.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,277,2.28
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,43,2.28
8.222.144.117,2086,2086,false,SIN,Asia Pacific,Singapore,38,2.28
8.218.22.210,443,443,true,HKG,Asia Pacific,Hong Kong,111,2.28
47.245.59.243,2087,2087,true,NRT,Asia Pacific,Tokyo,117,2.28
47.245.11.118,8080,8080,false,NRT,Asia Pacific,Tokyo,77,2.27
47.245.10.123,8880,8880,false,NRT,Asia Pacific,Tokyo,78,2.27
47.245.8.219,8880,8880,false,NRT,Asia Pacific,Tokyo,79,2.27
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,2.25
8.222.180.242,2095,2095,false,SIN,Asia Pacific,Singapore,29,2.25
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,54,2.25
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,176,2.24
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,21,2.24
47.245.55.235,2053,2053,true,NRT,Asia Pacific,Tokyo,111,2.24
47.245.7.212,80,80,false,NRT,Asia Pacific,Tokyo,92,2.23
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,200,2.23
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,95,2.22
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,88,2.22
47.236.7.13,2052,2052,false,SIN,Asia Pacific,Singapore,32,2.21
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,2.21
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,2.21
47.245.34.36,2096,2096,true,NRT,Asia Pacific,Tokyo,94,2.21
8.219.61.52,80,80,false,SIN,Asia Pacific,Singapore,14,2.20
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,2.20
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,95,2.19
8.219.210.93,8880,8880,false,SIN,Asia Pacific,Singapore,7,2.19
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,2.18
8.222.140.87,2052,2052,false,SIN,Asia Pacific,Singapore,23,2.18
8.222.137.178,2086,2086,false,SIN,Asia Pacific,Singapore,9,2.17
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,68,2.16
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,2.16
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,2.15
47.245.59.188,2096,2096,true,NRT,Asia Pacific,Tokyo,113,2.15
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,27,2.15
47.74.46.84,2086,2086,false,NRT,Asia Pacific,Tokyo,87,2.14
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,2.14
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.14
8.219.248.170,8080,8080,false,SIN,Asia Pacific,Singapore,62,2.14
8.218.136.25,8880,0,false,HKG,Asia Pacific,Hong Kong,39,2.13
8.222.159.252,2095,2095,false,SIN,Asia Pacific,Singapore,22,2.13
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,2.13
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,149,2.13
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,2.12
47.74.16.67,2095,2095,false,NRT,Asia Pacific,Tokyo,80,2.12
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,46,2.12
47.74.13.66,2095,2095,false,NRT,Asia Pacific,Tokyo,80,2.11
47.74.11.251,2086,2086,false,NRT,Asia Pacific,Tokyo,77,2.11
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,2.11
8.222.198.105,2095,2095,false,SIN,Asia Pacific,Singapore,48,2.10
47.74.12.139,2096,2096,true,NRT,Asia Pacific,Tokyo,280,2.10
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,2.10
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,2.10
8.209.241.128,2096,2096,true,NRT,Asia Pacific,Tokyo,84,2.10
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,41,2.07
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,2.07
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,2.07
47.245.11.108,2053,2053,true,NRT,Asia Pacific,Tokyo,96,2.07
8.222.167.8,2086,2086,false,SIN,Asia Pacific,Singapore,40,2.06
8.222.202.163,2095,2095,false,SIN,Asia Pacific,Singapore,27,2.06
47.91.17.102,2053,2053,true,NRT,Asia Pacific,Tokyo,143,2.05
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,2.04
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,22,2.04
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,2.04
47.245.42.162,2087,2087,true,NRT,Asia Pacific,Tokyo,100,2.04
47.74.43.24,80,80,false,NRT,Asia Pacific,Tokyo,90,2.04
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,86,2.03
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,2.03
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,92,2.03
8.219.210.226,8080,8080,false,SIN,Asia Pacific,Singapore,4,2.03
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.02
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,17,2.02
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,93,2.02
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,2.02
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,2.01
47.236.116.208,2086,2086,false,SIN,Asia Pacific,Singapore,24,2.00
8.219.208.69,2095,2095,false,SIN,Asia Pacific,Singapore,8,2.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,2.00
47.74.6.16,2082,2082,false,NRT,Asia Pacific,Tokyo,82,2.00
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,1.99
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,21,1.99
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,118,1.99
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,1.98
47.74.18.121,2087,2087,true,NRT,Asia Pacific,Tokyo,95,1.98
47.74.15.120,2086,2086,false,NRT,Asia Pacific,Tokyo,90,1.98
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,1.98
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,1.98
8.222.236.229,2086,2086,false,SIN,Asia Pacific,Singapore,24,1.98
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,434,1.97
8.222.221.86,2052,2052,false,SIN,Asia Pacific,Singapore,20,1.97
8.222.252.150,2095,2095,false,SIN,Asia Pacific,Singapore,20,1.97
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,1.95
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,1.94
47.245.32.215,2083,2083,true,NRT,Asia Pacific,Tokyo,226,1.94
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,60,1.94
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,45,1.93
8.219.198.34,443,443,true,SIN,Asia Pacific,Singapore,138,1.93
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,1.93
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,1.93
8.219.122.96,8443,8443,true,SIN,Asia Pacific,Singapore,63,1.93
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,1.92
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,107,1.91
8.218.18.132,443,443,true,HKG,Asia Pacific,Hong Kong,57,1.91
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,114,1.90
47.74.0.183,2086,2086,false,NRT,Asia Pacific,Tokyo,85,1.90
47.245.33.158,2087,2087,true,NRT,Asia Pacific,Tokyo,116,1.90
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,1.89
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,79,1.88
8.222.248.188,8080,8080,false,SIN,Asia Pacific,Singapore,35,1.88
47.243.42.219,443,443,true,HKG,Asia Pacific,Hong Kong,54,1.88
47.245.57.38,2096,2096,true,HKG,Asia Pacific,Hong Kong,191,1.87
47.74.26.132,8880,8880,false,NRT,Asia Pacific,Tokyo,110,1.87
47.74.10.135,8080,8080,false,NRT,Asia Pacific,Tokyo,85,1.87
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,83,1.87
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.87
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.87
8.213.137.24,443,443,true,ICN,Asia Pacific,Seoul,64,1.86
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,97,1.86
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,1.86
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,1.85
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.85
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.85
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,1.84
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,1.84
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,80,1.83
8.219.210.93,8880,8880,false,SIN,Asia Pacific,Singapore,19,1.82
47.74.26.131,2086,2086,false,NRT,Asia Pacific,Tokyo,85,1.82
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,1.82
8.219.92.89,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.82
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,1.82
47.74.5.150,2096,2096,true,NRT,Asia Pacific,Tokyo,149,1.82
8.222.175.78,2095,2095,false,SIN,Asia Pacific,Singapore,25,1.81
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,112,1.81
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,1.81
47.74.52.188,2082,2082,false,NRT,Asia Pacific,Tokyo,121,1.81
47.74.11.219,2053,2053,true,NRT,Asia Pacific,Tokyo,189,1.80
47.74.8.238,2095,2095,false,NRT,Asia Pacific,Tokyo,88,1.80
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,52,1.80
8.209.240.229,2086,2086,false,NRT,Asia Pacific,Tokyo,88,1.80
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,46,1.79
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,1.79
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,1.79
47.245.52.165,2053,2053,true,NRT,Asia Pacific,Tokyo,108,1.79
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.78
47.74.34.135,2087,2087,true,NRT,Asia Pacific,Tokyo,204,1.78
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,1.77
47.74.7.11,2095,2095,false,NRT,Asia Pacific,Tokyo,73,1.76
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,60,1.76
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,1.76
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.76
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,1.75
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,1.75
8.222.175.78,8080,8080,false,SIN,Asia Pacific,Singapore,49,1.74
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,1.73
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.73
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,1.73
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,78,1.73
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,88,1.73
47.74.18.121,2095,2095,false,NRT,Asia Pacific,Tokyo,83,1.73
47.243.161.235,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.73
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,38,1.72
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,123,1.72
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,1.71
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,86,1.71
47.91.21.149,2086,2086,false,NRT,Asia Pacific,Tokyo,94,1.71
47.74.13.66,2082,2082,false,NRT,Asia Pacific,Tokyo,100,1.71
47.74.15.117,80,80,false,NRT,Asia Pacific,Tokyo,96,1.70
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,25,1.70
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,63,1.70
8.222.212.219,2086,2086,false,SIN,Asia Pacific,Singapore,23,1.70
8.218.2.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,1.69
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,23,1.69
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,1.69
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,1.69
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,1.68
47.245.4.219,2053,2053,true,NRT,Asia Pacific,Tokyo,129,1.68
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,33,1.68
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,1.67
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.67
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,1.66
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,24,1.66
8.219.58.64,2082,2082,false,SIN,Asia Pacific,Singapore,6,1.66
47.245.55.235,8443,8443,true,NRT,Asia Pacific,Tokyo,104,1.66
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,1.66
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,48,1.66
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.66
47.245.57.109,2096,2096,true,NRT,Asia Pacific,Tokyo,138,1.65
47.89.191.155,443,443,true,IAD,North America,Ashburn,237,1.65
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,44,1.65
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.63
47.236.15.73,2086,2086,false,SIN,Asia Pacific,Singapore,8,1.62
8.219.61.52,443,443,true,SIN,Asia Pacific,Singapore,75,1.62
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.62
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,1.61
47.236.19.51,80,80,false,SIN,Asia Pacific,Singapore,56,1.60
47.236.4.129,2053,2053,true,SIN,Asia Pacific,Singapore,57,1.60
8.222.209.223,8080,8080,false,SIN,Asia Pacific,Singapore,24,1.59
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,1.59
47.91.18.228,2082,2082,false,NRT,Asia Pacific,Tokyo,78,1.59
47.74.13.94,2083,2083,true,NRT,Asia Pacific,Tokyo,119,1.59
47.74.52.104,2082,2082,false,NRT,Asia Pacific,Tokyo,108,1.58
8.209.215.247,80,80,false,NRT,Asia Pacific,Tokyo,75,1.58
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,1.57
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,1.57
8.209.214.157,2086,2086,false,NRT,Asia Pacific,Tokyo,84,1.57
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,1.56
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,91,1.55
8.209.214.222,80,80,false,NRT,Asia Pacific,Tokyo,73,1.55
47.254.66.75,443,443,true,SJC,North America,San Jose,194,1.55
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,7,1.55
47.245.58.81,2096,2096,true,NRT,Asia Pacific,Tokyo,165,1.54
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,1.54
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,1.54
47.74.4.47,2053,2053,true,NRT,Asia Pacific,Tokyo,216,1.53
47.245.59.133,8443,8443,true,NRT,Asia Pacific,Tokyo,123,1.52
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,27,1.51
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,39,1.50
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,101,1.50
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,1.50
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.48
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,1.48
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,37,1.47
47.74.11.219,2087,2087,true,NRT,Asia Pacific,Tokyo,262,1.47
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,1.47
47.245.59.244,8443,8443,true,NRT,Asia Pacific,Tokyo,135,1.46
47.74.27.151,8443,8443,true,NRT,Asia Pacific,Tokyo,174,1.46
47.74.15.120,8880,8880,false,NRT,Asia Pacific,Tokyo,76,1.46
47.74.22.171,8080,8080,false,NRT,Asia Pacific,Tokyo,100,1.46
8.222.221.109,80,80,false,SIN,Asia Pacific,Singapore,12,1.45
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,1.45
47.243.42.219,443,443,true,HKG,Asia Pacific,Hong Kong,84,1.45
47.74.11.9,2086,2086,false,NRT,Asia Pacific,Tokyo,91,1.45
47.74.16.67,8880,8880,false,NRT,Asia Pacific,Tokyo,77,1.45
47.74.39.194,2087,2087,true,NRT,Asia Pacific,Tokyo,204,1.44
8.222.248.188,8880,8880,false,SIN,Asia Pacific,Singapore,7,1.44
8.210.39.96,443,443,true,HKG,Asia Pacific,Hong Kong,61,1.43
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,47,1.42
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.42
8.219.241.189,8880,8880,false,SIN,Asia Pacific,Singapore,22,1.42
8.209.242.25,8080,8080,false,NRT,Asia Pacific,Tokyo,76,1.41
8.219.77.141,80,80,false,SJC,North America,San Jose,11,1.41
8.219.198.34,2053,2053,true,SIN,Asia Pacific,Singapore,84,1.40
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,264,1.40
47.74.8.238,8443,8443,true,NRT,Asia Pacific,Tokyo,156,1.39
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,1.39
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.39
47.245.11.62,2082,2082,false,NRT,Asia Pacific,Tokyo,79,1.38
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.38
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,1.37
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,1.37
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,1.37
8.222.129.32,2052,2052,false,SIN,Asia Pacific,Singapore,22,1.37
47.74.27.94,8080,8080,false,NRT,Asia Pacific,Tokyo,128,1.37
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,1.34
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.33
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,19,1.33
47.76.49.246,443,443,true,HKG,Asia Pacific,Hong Kong,96,1.33
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.32
47.236.7.206,2082,2082,false,SIN,Asia Pacific,Singapore,17,1.31
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,23,1.31
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.31
47.74.13.239,2086,2086,false,NRT,Asia Pacific,Tokyo,76,1.30
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,13,1.30
47.74.40.13,2095,2095,false,NRT,Asia Pacific,Tokyo,80,1.30
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,1.30
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,13,1.29
47.74.34.73,8443,8443,true,NRT,Asia Pacific,Tokyo,203,1.29
47.245.11.118,2095,2095,false,NRT,Asia Pacific,Tokyo,98,1.29
47.91.21.107,8880,8880,false,NRT,Asia Pacific,Tokyo,80,1.28
8.209.222.31,8880,8880,false,NRT,Asia Pacific,Tokyo,83,1.28
8.219.98.13,2082,2082,false,SIN,Asia Pacific,Singapore,25,1.28
8.222.238.141,8880,8880,false,SIN,Asia Pacific,Singapore,34,1.27
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.27
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,1.27
47.245.8.185,2082,2082,false,NRT,Asia Pacific,Tokyo,80,1.26
47.74.11.9,2053,2053,true,NRT,Asia Pacific,Tokyo,180,1.26
47.74.50.249,2096,2096,true,NRT,Asia Pacific,Tokyo,158,1.26
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,1.26
8.219.13.143,2087,2087,true,SIN,Asia Pacific,Singapore,81,1.26
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,1.25
47.74.11.251,8443,8443,true,NRT,Asia Pacific,Tokyo,143,1.25
8.209.222.31,8443,8443,true,NRT,Asia Pacific,Tokyo,153,1.24
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,29,1.24
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,62,1.24
47.245.10.123,8443,8443,true,NRT,Asia Pacific,Tokyo,97,1.23
47.74.27.211,2052,2052,false,NRT,Asia Pacific,Tokyo,78,1.23
47.74.12.139,8880,8880,false,NRT,Asia Pacific,Tokyo,77,1.22
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,87,1.22
47.89.191.155,443,443,true,IAD,North America,Ashburn,239,1.22
47.74.11.9,2083,2083,true,NRT,Asia Pacific,Tokyo,120,1.21
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,1.21
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,85,1.21
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,32,1.21
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.21
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,1.20
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,1.20
8.209.242.25,2082,2082,false,NRT,Asia Pacific,Tokyo,91,1.20
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,1.20
47.74.34.73,2095,2095,false,NRT,Asia Pacific,Tokyo,73,1.19
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,79,1.19
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,1.19
47.74.4.47,8443,8443,true,NRT,Asia Pacific,Tokyo,185,1.18
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,1.18
47.245.1.168,2083,2083,true,NRT,Asia Pacific,Tokyo,180,1.17
47.74.15.117,2087,2087,true,NRT,Asia Pacific,Tokyo,152,1.16
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,1.16
8.219.103.126,8880,8880,false,SIN,Asia Pacific,Singapore,26,1.16
47.74.41.87,2053,2053,true,NRT,Asia Pacific,Tokyo,196,1.15
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,10,1.15
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,1.14
8.209.248.161,2086,2086,false,NRT,Asia Pacific,Tokyo,85,1.14
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,13,1.13
47.74.5.150,2095,2095,false,NRT,Asia Pacific,Tokyo,120,1.12
8.209.215.247,8880,8880,false,NRT,Asia Pacific,Tokyo,103,1.11
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,23,1.11
47.91.31.231,8080,8080,false,NRT,Asia Pacific,Tokyo,72,1.11
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,44,1.10
47.245.59.188,2053,2053,true,NRT,Asia Pacific,Tokyo,198,1.09
47.74.15.120,8880,8880,false,NRT,Asia Pacific,Tokyo,78,1.09
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.09
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.09
8.222.227.191,8880,8880,false,SIN,Asia Pacific,Singapore,49,1.09
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,1.07
47.74.15.120,8443,8443,true,NRT,Asia Pacific,Tokyo,184,1.07
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,1.07
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,13,1.06
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,1.06
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,80,1.06
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,1.05
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,1.04
8.218.11.90,443,443,true,HKG,Asia Pacific,Hong Kong,99,1.04
8.218.181.189,80,0,false,HKG,Asia Pacific,Hong Kong,37,1.03
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,228,1.02
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,1.02
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,1.01
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,14,1.01
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,1.01
47.91.19.249,80,80,false,NRT,Asia Pacific,Tokyo,80,1.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.99
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,65,0.99
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.98
8.218.149.193,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,0.98
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.97
8.222.198.105,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.96
47.74.34.135,8080,8080,false,NRT,Asia Pacific,Tokyo,91,0.96
8.222.210.182,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.96
47.74.49.121,2052,2052,false,NRT,Asia Pacific,Tokyo,77,0.95
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,0.95
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,64,0.94
47.236.15.73,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.93
