IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.2.19.154,2083,0,true,NRT,Asia Pacific,Tokyo,116,0.01
146.235.227.66,80,0,false,SJC,North America,San Jose,386,0.01
138.2.26.80,2083,0,true,NRT,Asia Pacific,Tokyo,114,0.01
138.2.26.80,2087,0,true,NRT,Asia Pacific,Tokyo,99,0.01
132.226.7.29,80,0,false,NRT,Asia Pacific,Tokyo,110,0.01
158.101.47.60,80,0,false,LAX,North America,Los Angeles,206,0.01
140.83.48.123,80,0,false,KIX,Asia Pacific,Osaka,76,0.00
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,177,0.00
192.9.138.102,80,0,false,SJC,North America,San Jose,479,0.00
141.147.88.36,80,0,false,LHR,Europe,London,160,0.00
129.151.167.170,80,0,false,NBO,Africa,Nairobi,295,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,97,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,96,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,97,0.00
141.147.145.246,80,0,false,KIX,Asia Pacific,Osaka,97,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,433,0.00
138.2.116.112,8080,0,false,ICN,Asia Pacific,Seoul,67,0.00
158.179.175.40,8080,0,false,ICN,Asia Pacific,Seoul,117,0.00
192.9.233.198,443,0,false,SJC,North America,San Jose,320,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,547,0.00
132.145.65.139,80,0,false,LHR,Europe,London,182,0.00
193.122.123.249,80,0,false,ICN,Asia Pacific,Seoul,100,0.00
129.151.163.221,80,0,false,NBO,Africa,Nairobi,310,0.00
138.2.141.104,80,0,false,CDG,Europe,Paris,166,0.00
130.162.160.241,80,0,false,LHR,Europe,London,212,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,166,0.00
158.178.149.128,80,0,false,YUL,North America,Montréal,168,0.00
192.18.135.194,80,0,false,SJC,North America,San Jose,391,0.00
84.235.162.87,443,0,true,FRA,Europe,Frankfurt,213,0.00
141.147.103.238,80,0,false,LHR,Europe,London,162,0.00
152.67.221.236,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
152.69.219.32,443,0,true,SIN,Asia Pacific,Singapore,1,0.00
168.138.163.100,8080,0,false,SIN,Asia Pacific,Singapore,1,0.00
213.35.111.222,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
168.138.177.109,443,0,true,SIN,Asia Pacific,Singapore,14,0.00
138.2.75.91,443,0,true,SIN,Asia Pacific,Singapore,36,0.00
68.233.110.141,80,0,false,BOM,Asia Pacific,Mumbai,45,0.00
150.230.131.104,443,0,true,HYD,Asia Pacific,Hyderabad,46,0.00
129.154.252.32,443,0,true,BOM,Asia Pacific,Mumbai,59,0.00
193.123.255.225,443,443,true,NRT,Asia Pacific,Tokyo,66,0.00
131.186.28.236,443,443,true,NRT,Asia Pacific,Tokyo,66,0.00
144.24.79.194,443,443,true,NRT,Asia Pacific,Tokyo,67,0.00
144.24.78.162,443,443,true,ICN,Asia Pacific,Seoul,67,0.00
138.2.122.191,443,443,true,ICN,Asia Pacific,Seoul,67,0.00
138.2.120.207,80,0,false,ICN,Asia Pacific,Seoul,68,0.00
144.24.83.39,443,443,true,ICN,Asia Pacific,Seoul,68,0.00
150.230.252.145,80,0,false,ICN,Asia Pacific,Seoul,69,0.00
129.154.60.48,443,0,true,NRT,Asia Pacific,Tokyo,72,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.00
168.138.212.175,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
140.238.51.184,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
150.230.208.113,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.00
152.70.106.21,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.00
168.138.197.222,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.182.19,8080,8080,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.101.13,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
141.147.179.64,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.204.117,2082,2082,false,NRT,Asia Pacific,Tokyo,76,0.00
158.101.155.115,2086,2086,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.202.232,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.00
132.145.123.238,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.00
158.179.189.235,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
168.138.202.145,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.207.53,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
155.248.167.70,8880,8880,false,NRT,Asia Pacific,Tokyo,77,0.00
155.248.176.28,2086,2086,false,NRT,Asia Pacific,Tokyo,77,0.00
158.101.133.129,2083,2083,true,NRT,Asia Pacific,Tokyo,77,0.00
158.101.137.74,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.192.173,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.00
158.101.144.34,80,80,false,NRT,Asia Pacific,Tokyo,78,0.00
168.138.206.236,2095,2095,false,NRT,Asia Pacific,Tokyo,78,0.00
131.186.35.189,2095,2095,false,NRT,Asia Pacific,Tokyo,78,0.00
132.226.10.153,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.00
158.179.182.19,2086,2086,false,NRT,Asia Pacific,Tokyo,80,0.00
155.248.176.68,80,80,false,NRT,Asia Pacific,Tokyo,80,0.00
158.101.68.48,8080,0,false,NRT,Asia Pacific,Tokyo,80,0.00
152.70.104.69,80,0,false,NRT,Asia Pacific,Tokyo,80,0.00
138.2.15.8,8880,8880,false,NRT,Asia Pacific,Tokyo,81,0.00
158.179.189.106,2082,2082,false,NRT,Asia Pacific,Tokyo,81,0.00
131.186.61.45,2053,0,true,NRT,Asia Pacific,Tokyo,81,0.00
158.101.95.113,2082,2082,false,NRT,Asia Pacific,Tokyo,81,0.00
150.230.219.83,2086,2086,false,NRT,Asia Pacific,Tokyo,82,0.00
150.230.202.232,80,80,false,NRT,Asia Pacific,Tokyo,82,0.00
140.238.50.99,2086,2086,false,NRT,Asia Pacific,Tokyo,82,0.00
141.147.164.123,2053,2053,true,NRT,Asia Pacific,Tokyo,82,0.00
155.248.166.39,2052,0,false,NRT,Asia Pacific,Tokyo,83,0.00
155.248.187.241,80,0,false,NRT,Asia Pacific,Tokyo,83,0.00
158.101.88.214,2086,2086,false,NRT,Asia Pacific,Tokyo,83,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,83,0.00
150.230.208.113,8080,8080,false,NRT,Asia Pacific,Tokyo,83,0.00
168.138.211.131,2086,2086,false,NRT,Asia Pacific,Tokyo,83,0.00
131.186.43.207,2087,0,true,NRT,Asia Pacific,Tokyo,84,0.00
141.147.168.13,2083,2083,true,NRT,Asia Pacific,Tokyo,86,0.00
138.2.29.250,2086,2086,false,NRT,Asia Pacific,Tokyo,86,0.00
132.226.5.76,2087,2087,true,NRT,Asia Pacific,Tokyo,87,0.00
193.123.241.149,443,0,true,NRT,Asia Pacific,Tokyo,87,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,88,0.00
155.248.168.161,80,0,false,NRT,Asia Pacific,Tokyo,88,0.00
146.56.132.2,80,0,false,NRT,Asia Pacific,Tokyo,88,0.00
158.101.137.74,2087,2087,true,NRT,Asia Pacific,Tokyo,88,0.00
158.101.92.156,2082,0,false,NRT,Asia Pacific,Tokyo,89,0.00
140.238.33.94,8080,8080,false,NRT,Asia Pacific,Tokyo,89,0.00
146.56.130.73,80,0,false,NRT,Asia Pacific,Tokyo,89,0.00
146.56.38.64,80,0,false,NRT,Asia Pacific,Tokyo,90,0.00
132.145.81.117,443,0,true,ICN,Asia Pacific,Seoul,90,0.00
158.101.155.158,2087,2087,true,NRT,Asia Pacific,Tokyo,90,0.00
132.145.91.117,80,0,false,NRT,Asia Pacific,Tokyo,91,0.00
168.138.194.121,2087,2087,true,NRT,Asia Pacific,Tokyo,91,0.00
141.147.160.86,8443,8443,true,NRT,Asia Pacific,Tokyo,91,0.00
155.248.181.4,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.00
168.138.201.0,443,443,true,NRT,Asia Pacific,Tokyo,94,0.00
168.138.212.80,443,443,true,NRT,Asia Pacific,Tokyo,95,0.00
150.230.212.9,8880,8880,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.88.214,2095,2095,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.69.144,2082,0,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.88.214,2052,2052,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.84.123,2095,2095,false,NRT,Asia Pacific,Tokyo,96,0.00
132.226.7.217,443,443,true,NRT,Asia Pacific,Tokyo,96,0.00
158.101.154.70,8880,8880,false,NRT,Asia Pacific,Tokyo,96,0.00
131.186.59.94,2053,0,true,NRT,Asia Pacific,Tokyo,96,0.00
132.145.112.168,2086,0,false,NRT,Asia Pacific,Tokyo,96,0.00
141.147.160.86,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.00
158.101.155.246,2095,2095,false,NRT,Asia Pacific,Tokyo,96,0.00
150.230.200.210,8080,8080,false,NRT,Asia Pacific,Tokyo,96,0.00
150.230.101.13,2095,2095,false,NRT,Asia Pacific,Tokyo,97,0.00
141.147.183.96,2053,2053,true,NRT,Asia Pacific,Tokyo,97,0.00
158.101.68.100,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.00
131.186.63.184,80,0,false,NRT,Asia Pacific,Tokyo,97,0.00
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,97,0.00
132.226.5.102,2096,2096,true,NRT,Asia Pacific,Tokyo,97,0.00
150.230.193.89,2095,2095,false,NRT,Asia Pacific,Tokyo,97,0.00
138.2.19.154,2082,0,false,NRT,Asia Pacific,Tokyo,97,0.00
140.238.46.138,2083,2083,true,NRT,Asia Pacific,Tokyo,97,0.00
150.230.200.210,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.196.73,2082,2082,false,NRT,Asia Pacific,Tokyo,97,0.00
131.186.36.248,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.199.118,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.00
140.238.60.71,8880,8880,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.192.173,2086,0,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.199.118,2095,2095,false,NRT,Asia Pacific,Tokyo,97,0.00
131.186.43.107,2087,0,true,NRT,Asia Pacific,Tokyo,97,0.00
140.238.50.32,8080,8080,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.200.210,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.00
168.138.208.17,2095,2095,false,NRT,Asia Pacific,Tokyo,98,0.00
152.70.106.21,2095,0,false,NRT,Asia Pacific,Tokyo,98,0.00
140.238.42.149,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.00
132.145.123.14,8080,0,false,NRT,Asia Pacific,Tokyo,98,0.00
140.238.35.195,80,80,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.95.113,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.206.109,8080,8080,false,NRT,Asia Pacific,Tokyo,98,0.00
132.145.125.165,80,0,false,NRT,Asia Pacific,Tokyo,98,0.00
140.238.41.253,2053,2053,true,NRT,Asia Pacific,Tokyo,98,0.00
150.230.201.63,2052,2052,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.140.154,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
131.186.63.35,2082,0,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.214.218,2095,2095,false,NRT,Asia Pacific,Tokyo,98,0.00
140.238.32.184,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
155.248.162.160,80,80,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.88.214,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.205.195,2095,2095,false,NRT,Asia Pacific,Tokyo,98,0.00
155.248.174.71,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
155.248.176.28,2095,2095,false,NRT,Asia Pacific,Tokyo,98,0.00
155.248.176.98,2095,2095,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.70.155,2095,0,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.69.12,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.00
155.248.176.68,8080,8080,false,NRT,Asia Pacific,Tokyo,98,0.00
131.186.45.88,2053,0,true,NRT,Asia Pacific,Tokyo,98,0.00
150.230.220.232,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
158.179.191.14,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.180.103,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.00
138.2.6.15,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.202.232,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.201.162,2052,0,false,NRT,Asia Pacific,Tokyo,99,0.00
158.101.68.48,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
151.145.65.203,8443,8443,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.178.202,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.187.37,80,0,false,NRT,Asia Pacific,Tokyo,99,0.00
131.186.37.49,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
152.70.106.195,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.202.132,2096,0,true,NRT,Asia Pacific,Tokyo,99,0.00
150.230.222.185,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
140.238.59.255,2083,2083,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.169.131,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.00
168.138.206.68,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.162.233,80,0,false,NRT,Asia Pacific,Tokyo,99,0.00
141.147.191.132,2053,2053,true,NRT,Asia Pacific,Tokyo,99,0.00
150.230.199.118,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.178.115,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.114.14,2087,0,true,NRT,Asia Pacific,Tokyo,99,0.00
155.248.162.160,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
140.83.34.230,2096,2096,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.178.202,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
158.101.159.181,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.00
158.101.149.71,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.154.70,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.88.214,80,80,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.61.224,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.60.177,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.00
168.138.215.251,443,443,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.24.114,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.201.63,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.167.70,2087,0,true,NRT,Asia Pacific,Tokyo,100,0.00
158.101.89.33,2096,0,true,NRT,Asia Pacific,Tokyo,100,0.00
151.145.69.174,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.213.95,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.21.31,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.180.103,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.162.160,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
168.138.196.237,2082,2082,false,NRT,Asia Pacific,Tokyo,100,0.00
152.70.102.142,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.192.173,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.180.103,80,80,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.202.232,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
131.186.63.127,2053,0,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.6.248,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.00
155.248.179.132,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.00
158.179.182.19,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
132.226.10.16,443,443,true,NRT,Asia Pacific,Tokyo,100,0.00
141.147.169.131,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.20.48,2082,2082,false,NRT,Asia Pacific,Tokyo,100,0.00
140.238.50.112,443,8443,true,NRT,Asia Pacific,Tokyo,100,0.00
141.147.169.131,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.125.165,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.00
155.248.160.83,8880,8880,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.197.156,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.00
155.248.174.71,80,80,false,NRT,Asia Pacific,Tokyo,101,0.00
158.179.189.106,8880,8880,false,NRT,Asia Pacific,Tokyo,101,0.00
152.70.106.21,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.204.117,2087,2087,true,NRT,Asia Pacific,Tokyo,101,0.00
152.70.98.174,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.00
158.179.188.175,80,80,false,NRT,Asia Pacific,Tokyo,101,0.00
155.248.176.68,2052,2052,false,NRT,Asia Pacific,Tokyo,101,0.00
168.138.198.202,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.117.216,2087,2087,true,NRT,Asia Pacific,Tokyo,101,0.00
158.179.186.170,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.109.252,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.193.89,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
131.186.41.82,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.201.39,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.00
64.110.104.30,443,0,true,KIX,Asia Pacific,Osaka,102,0.00
158.101.159.212,2083,2083,true,NRT,Asia Pacific,Tokyo,102,0.00
155.248.167.70,2082,2082,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.201.63,8080,8080,false,NRT,Asia Pacific,Tokyo,102,0.00
140.238.39.87,2095,2095,false,NRT,Asia Pacific,Tokyo,102,0.00
155.248.182.244,2052,2052,false,NRT,Asia Pacific,Tokyo,103,0.00
152.70.106.195,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.68.100,2095,0,false,NRT,Asia Pacific,Tokyo,103,0.00
155.248.187.37,2096,0,true,NRT,Asia Pacific,Tokyo,103,0.00
158.101.131.218,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.00
140.238.35.138,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
138.2.27.113,8080,0,false,NRT,Asia Pacific,Tokyo,103,0.00
152.70.104.69,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.00
155.248.177.210,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
131.186.47.255,2087,0,true,NRT,Asia Pacific,Tokyo,103,0.00
141.147.191.132,2087,2087,true,NRT,Asia Pacific,Tokyo,104,0.00
138.2.25.122,2086,2086,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.217.29,2086,0,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.212.9,2087,2087,true,NRT,Asia Pacific,Tokyo,104,0.00
151.145.71.127,8880,8880,false,NRT,Asia Pacific,Tokyo,104,0.00
158.101.133.129,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.00
140.238.32.112,8080,8080,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.204.117,2095,2095,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.196.73,2096,2096,true,NRT,Asia Pacific,Tokyo,105,0.00
140.238.32.112,2053,2053,true,NRT,Asia Pacific,Tokyo,105,0.00
155.248.160.116,8880,8880,false,NRT,Asia Pacific,Tokyo,105,0.00
155.248.176.98,2086,0,false,NRT,Asia Pacific,Tokyo,105,0.00
155.248.186.182,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,105,0.00
150.230.202.132,2053,0,true,NRT,Asia Pacific,Tokyo,105,0.00
150.230.217.29,8443,0,true,NRT,Asia Pacific,Tokyo,106,0.00
152.70.111.251,80,0,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.204.117,2052,2052,false,NRT,Asia Pacific,Tokyo,106,0.00
155.248.162.233,8080,0,false,NRT,Asia Pacific,Tokyo,106,0.00
158.101.95.113,2095,2095,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.200.210,2083,2083,true,NRT,Asia Pacific,Tokyo,106,0.00
131.186.59.94,80,0,false,NRT,Asia Pacific,Tokyo,106,0.00
138.2.26.80,8443,0,true,NRT,Asia Pacific,Tokyo,106,0.00
155.248.178.235,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
168.138.201.0,443,443,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.101.13,8080,8080,false,NRT,Asia Pacific,Tokyo,107,0.00
155.248.169.71,2082,2082,false,NRT,Asia Pacific,Tokyo,107,0.00
158.101.155.115,2095,2095,false,NRT,Asia Pacific,Tokyo,108,0.00
155.248.169.25,2086,2086,false,NRT,Asia Pacific,Tokyo,108,0.00
138.2.6.252,8443,8443,true,NRT,Asia Pacific,Tokyo,108,0.00
131.186.41.82,2087,0,true,NRT,Asia Pacific,Tokyo,108,0.00
168.138.208.164,2096,2096,true,NRT,Asia Pacific,Tokyo,108,0.00
140.83.38.243,2053,2053,true,NRT,Asia Pacific,Tokyo,108,0.00
141.147.181.148,2082,2082,false,NRT,Asia Pacific,Tokyo,109,0.00
138.2.26.80,8880,0,false,NRT,Asia Pacific,Tokyo,109,0.00
155.248.169.71,8080,8080,false,NRT,Asia Pacific,Tokyo,109,0.00
158.101.90.190,80,80,false,NRT,Asia Pacific,Tokyo,109,0.00
168.138.195.31,2086,2086,false,NRT,Asia Pacific,Tokyo,109,0.00
138.2.25.122,8080,8080,false,NRT,Asia Pacific,Tokyo,109,0.00
141.147.175.230,80,80,false,NRT,Asia Pacific,Tokyo,109,0.00
155.248.162.233,2052,0,false,NRT,Asia Pacific,Tokyo,109,0.00
155.248.179.132,80,0,false,NRT,Asia Pacific,Tokyo,109,0.00
150.230.211.69,443,443,true,NRT,Asia Pacific,Tokyo,109,0.00
140.238.54.164,2096,2096,true,NRT,Asia Pacific,Tokyo,110,0.00
131.186.38.135,2086,2086,false,NRT,Asia Pacific,Tokyo,110,0.00
155.248.179.132,2095,2095,false,NRT,Asia Pacific,Tokyo,110,0.00
150.230.201.162,2082,2082,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.167.40,80,80,false,NRT,Asia Pacific,Tokyo,111,0.00
158.101.69.144,8880,0,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.162.204,2095,2095,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.164.123,2083,2083,true,NRT,Asia Pacific,Tokyo,112,0.00
140.238.58.200,443,443,true,NRT,Asia Pacific,Tokyo,112,0.00
158.101.137.96,2052,2052,false,NRT,Asia Pacific,Tokyo,112,0.00
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,113,0.00
140.238.61.224,2083,2083,true,NRT,Asia Pacific,Tokyo,113,0.00
158.101.68.48,2052,0,false,NRT,Asia Pacific,Tokyo,114,0.00
140.238.41.167,2083,2083,true,NRT,Asia Pacific,Tokyo,114,0.00
140.238.35.195,2087,2087,true,NRT,Asia Pacific,Tokyo,115,0.00
138.2.13.200,2083,2083,true,NRT,Asia Pacific,Tokyo,115,0.00
141.147.169.195,8443,8443,true,NRT,Asia Pacific,Tokyo,115,0.00
158.101.150.126,8880,8880,false,NRT,Asia Pacific,Tokyo,116,0.00
168.138.208.17,2083,2083,true,NRT,Asia Pacific,Tokyo,116,0.00
158.101.137.96,2082,2082,false,NRT,Asia Pacific,Tokyo,116,0.00
138.2.6.15,2096,2096,true,NRT,Asia Pacific,Tokyo,118,0.00
158.179.184.144,2083,0,true,NRT,Asia Pacific,Tokyo,119,0.00
155.248.160.116,8080,8080,false,NRT,Asia Pacific,Tokyo,121,0.00
158.101.146.160,2087,2087,true,NRT,Asia Pacific,Tokyo,124,0.00
141.147.162.204,8443,8443,true,NRT,Asia Pacific,Tokyo,124,0.00
158.179.186.234,2087,2087,true,NRT,Asia Pacific,Tokyo,129,0.00
141.147.175.230,2087,2087,true,NRT,Asia Pacific,Tokyo,132,0.00
158.178.240.144,443,443,true,SIN,Asia Pacific,Singapore,134,0.00
141.147.164.54,8443,8443,true,NRT,Asia Pacific,Tokyo,138,0.00
140.238.59.255,2096,2096,true,NRT,Asia Pacific,Tokyo,143,0.00
131.186.59.232,2087,0,true,HKG,Asia Pacific,Hong Kong,144,0.00
158.101.149.81,8443,8443,true,NRT,Asia Pacific,Tokyo,146,0.00
168.138.211.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,148,0.00
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,149,0.00
131.186.59.232,8880,0,false,HKG,Asia Pacific,Hong Kong,153,0.00
150.230.105.228,2095,2095,false,HKG,Asia Pacific,Hong Kong,154,0.00
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,155,0.00
144.21.39.64,443,443,true,EWR,North America,Newark,157,0.00
150.230.105.228,8080,8080,false,HKG,Asia Pacific,Hong Kong,158,0.00
130.162.162.176,443,443,true,LHR,Europe,London,160,0.00
138.2.31.68,8443,8443,true,HKG,Asia Pacific,Hong Kong,161,0.00
144.21.59.174,443,443,true,FRA,Europe,Frankfurt,161,0.00
144.24.182.38,443,443,true,EWR,North America,Newark,166,0.00
130.61.94.207,443,443,true,CDG,Europe,Paris,166,0.00
144.21.42.163,443,443,true,FRA,Europe,Frankfurt,166,0.00
138.2.61.180,443,443,true,KIX,Asia Pacific,Osaka,167,0.00
144.24.184.15,443,443,true,FRA,Europe,Frankfurt,174,0.00
144.21.41.21,443,443,true,CDG,Europe,Paris,175,0.00
144.21.32.151,443,443,true,FRA,Europe,Frankfurt,176,0.00
144.21.51.243,443,443,true,FRA,Europe,Frankfurt,177,0.00
144.24.170.155,443,443,true,AMS,Europe,Amsterdam,179,0.00
193.123.36.213,443,443,true,EWR,North America,Newark,180,0.00
144.24.164.49,443,443,true,FRA,Europe,Frankfurt,180,0.00
193.123.39.141,443,0,true,FRA,Europe,Frankfurt,180,0.00
144.24.176.120,443,443,true,FRA,Europe,Frankfurt,180,0.00
144.24.169.81,8443,443,true,FRA,Europe,Frankfurt,181,0.00
193.123.57.100,443,443,true,FRA,Europe,Frankfurt,182,0.00
140.238.33.165,2053,2053,true,NRT,Asia Pacific,Tokyo,182,0.00
144.24.191.225,443,443,true,EWR,North America,Newark,182,0.00
144.24.169.81,2053,443,true,FRA,Europe,Frankfurt,189,0.00
